DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.074, 0.0955, -5499.65344784*(x-0.074)*(x-0.074)*(x-0.074)+83.9428540229*(x-0.074)*(x-0.074)+4.0171016958*(x-0.074)+1.1063889265060425
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.0955, 0.121, 877.704466941*(x-0.0955)*(x-0.0955)*(x-0.0955)-33.5721958605*(x-0.0955)*(x-0.0955)+0.0*(x-0.0955)+1.1769015789031982
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.121, 0.156, -2914.49890891*(x-0.121)*(x-0.121)*(x-0.121)+171.72416838*(x-0.121)*(x-0.121)+0.0*(x-0.121)+1.1696248054504395
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.156, 0.2035, 263.591994308*(x-0.156)*(x-0.156)*(x-0.156)-21.8642289271*(x-0.156)*(x-0.156)+1.30990829633*(x-0.156)+1.2550277709960938
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.2035, 0.271, -331.820304161*(x-0.2035)*(x-0.2035)*(x-0.2035)+26.0635105391*(x-0.2035)*(x-0.2035)+1.01699485973*(x-0.2035)+1.2961668968200684
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.271, 0.3535, 496.34012571*(x-0.271)*(x-0.271)*(x-0.271)-61.4220905567*(x-0.271)*(x-0.271)+0.0*(x-0.271)+1.381515622138977
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.3535, 0.7025, 8.7366397487*(x-0.3535)*(x-0.3535)*(x-0.3535)+0.0*(x-0.3535)*(x-0.3535)+0.0*(x-0.3535)+1.2421642541885376
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 40, 60, 0.7025, 1.1, 1.61354613304
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 1.06424963474
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0065, 0.765160620213
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0065, 0.016, -30175.7700039*(x-0.0065)*(x-0.0065)*(x-0.0065)+910.865732693*(x-0.0065)*(x-0.0065)+1.22112761203*(x-0.0065)+0.7651606202125549
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.016, 0.0225, -336823.080502*(x-0.016)*(x-0.016)*(x-0.016)+3232.52490136*(x-0.016)*(x-0.016)+10.3574868047*(x-0.016)+0.8330950140953064
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0295, 101692.763073*(x-0.0225)*(x-0.0225)*(x-0.0225)-1138.44699355*(x-0.0225)*(x-0.0225)+9.68798506869*(x-0.0225)+0.9444928169250488
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0295, 0.0365, -147385.890113*(x-0.0295)*(x-0.0295)*(x-0.0295)+1559.06764123*(x-0.0295)*(x-0.0295)+8.6985633307*(x-0.0295)+0.9914054274559021
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0365, 0.044, -86395.4216055*(x-0.0365)*(x-0.0365)*(x-0.0365)+381.296195637*(x-0.0365)*(x-0.0365)+8.85978446137*(x-0.0365)+1.0781363248825073
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.044, 0.052, 51504.932344*(x-0.044)*(x-0.044)*(x-0.044)-618.059188128*(x-0.044)*(x-0.044)+0.0*(x-0.044)+1.129584550857544
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.052, 0.0615, -53872.1515148*(x-0.052)*(x-0.052)*(x-0.052)+1001.45625363*(x-0.052)*(x-0.052)+0.0*(x-0.052)+1.1163992881774902
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0615, 0.0755, -19878.1388126*(x-0.0615)*(x-0.0615)*(x-0.0615)+262.806246181*(x-0.0615)*(x-0.0615)+4.44178379634*(x-0.0615)+1.1605920791625977
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.0755, 0.108, 86.7337341964*(x-0.0755)*(x-0.0755)*(x-0.0755)-4.74787508602*(x-0.0755)*(x-0.0755)+0.112013067622*(x-0.0755)+1.2197414636611938
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.108, 0.1735, -46.2174502685*(x-0.108)*(x-0.108)*(x-0.108)+6.33405055923*(x-0.108)*(x-0.108)+0.0782387072648*(x-0.108)+1.2213443517684937
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.1735, 0.6125, 0.0585069018056*(x-0.1735)*(x-0.1735)*(x-0.1735)+0.0560503444587*(x-0.1735)*(x-0.1735)+0.313146082481*(x-0.1735)+1.2406560182571411
3, iterativefit, up_jesHEMIssue, 2, 0.0, 0.8, 60, 10000.0, 0.6125, 1.1, 1.39387917519
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 1.1507152319
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0, 0.007, 0.74598890543
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.007, 0.018, -3965.40860486*(x-0.007)*(x-0.007)*(x-0.007)+219.22672048*(x-0.007)*(x-0.007)+5.61127747503*(x-0.007)+0.7459889054298401
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.018, 0.026, -101262.307405*(x-0.018)*(x-0.018)*(x-0.018)+1045.68249022*(x-0.018)*(x-0.018)+8.99482200202*(x-0.018)+0.8289614319801331
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.026, 0.0345, 56584.626372*(x-0.026)*(x-0.026)*(x-0.026)-703.642073509*(x-0.026)*(x-0.026)+6.2833788237*(x-0.026)+0.9159973859786987
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.0345, 0.044, -150441.101958*(x-0.0345)*(x-0.0345)*(x-0.0345)+2176.98276268*(x-0.0345)*(x-0.0345)+6.58618134017*(x-0.0345)+0.9533179998397827
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.044, 0.0545, -22472.405151*(x-0.044)*(x-0.044)*(x-0.044)+10.277263226*(x-0.044)*(x-0.044)+7.21692547594*(x-0.044)+1.0833749771118164
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.0545, 0.0665, 778.585672378*(x-0.0545)*(x-0.0545)*(x-0.0545)-14.0145421028*(x-0.0545)*(x-0.0545)+0.0*(x-0.0545)+1.1342711448669434
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.0665, 0.0825, -9322.51648464*(x-0.0665)*(x-0.0665)*(x-0.0665)+268.867810882*(x-0.0665)*(x-0.0665)+0.0*(x-0.0665)+1.1335984468460083
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.112, 755.892569058*(x-0.0825)*(x-0.0825)*(x-0.0825)-33.5967687192*(x-0.0825)*(x-0.0825)+1.44407728803*(x-0.0825)+1.1642435789108276
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.112, 0.1645, -599.158709867*(x-0.112)*(x-0.112)*(x-0.112)+46.3344818509*(x-0.112)*(x-0.112)+1.43531445827*(x-0.112)+1.1970118284225464
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.1645, 0.2385, 30.9964020702*(x-0.1645)*(x-0.1645)*(x-0.1645)-7.85054395087*(x-0.1645)*(x-0.1645)+1.3461414704*(x-0.1645)+1.3133751153945923
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.2385, 0.645, -1.04729164855*(x-0.2385)*(x-0.2385)*(x-0.2385)-0.0730225448537*(x-0.2385)*(x-0.2385)+0.693469858883*(x-0.2385)+1.3825604915618896
3, iterativefit, up_jesHEMIssue, 2, 0.8, 1.6, 60, 10000.0, 0.645, 1.1, 1.58204197884
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 1.12617135048
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0095, 0.776297807693
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.0095, 0.0265, -110.443514766*(x-0.0095)*(x-0.0095)*(x-0.0095)+24.2625435366*(x-0.0095)*(x-0.0095)+4.83138324716*(x-0.0095)+0.7762978076934814
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.0265, 0.0425, -3870.78551646*(x-0.0265)*(x-0.0265)*(x-0.0265)+86.3124580344*(x-0.0265)*(x-0.0265)+5.5605552001*(x-0.0265)+0.8649005889892578
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.0425, 0.061, -3669.67547948*(x-0.0425)*(x-0.0425)*(x-0.0425)+40.1810733438*(x-0.0425)*(x-0.0425)+5.34979058057*(x-0.0425)+0.9601107239723206
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.061, 0.083, 1982.26377547*(x-0.061)*(x-0.061)*(x-0.061)-82.5505092012*(x-0.061)*(x-0.061)+3.06865099573*(x-0.061)+1.0495988130569458
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.083, 0.108, -166.421713505*(x-0.083)*(x-0.083)*(x-0.083)+8.87557448186*(x-0.083)*(x-0.083)+2.31467559287*(x-0.083)+1.098261833190918
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.108, 0.141, -2274.72515858*(x-0.108)*(x-0.108)*(x-0.108)+75.5320225598*(x-0.108)*(x-0.108)+2.44641360414*(x-0.108)+1.1590756177902222
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.141, 0.186, 940.090017227*(x-0.141)*(x-0.141)*(x-0.141)-63.4560761628*(x-0.141)*(x-0.141)+0.0*(x-0.141)+1.2403148412704468
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.186, 0.2405, -1704.40244589*(x-0.186)*(x-0.186)*(x-0.186)+139.334899951*(x-0.186)*(x-0.186)+0.0*(x-0.186)+1.1974819898605347
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.2405, 0.3115, 590.114144315*(x-0.2405)*(x-0.2405)*(x-0.2405)-62.8471563695*(x-0.2405)*(x-0.2405)+0.0*(x-0.2405)+1.335435152053833
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.3115, 0.399, -54.7365609191*(x-0.3115)*(x-0.3115)*(x-0.3115)+11.4199223146*(x-0.3115)*(x-0.3115)+0.0*(x-0.3115)+1.2298309803009033
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.399, 0.7275, 0.172432089308*(x-0.399)*(x-0.399)*(x-0.399)+1.51507873135*(x-0.399)*(x-0.399)+0.741256021451*(x-0.399)+1.2805955410003662
3, iterativefit, up_jesHEMIssue, 2, 1.6, 2.5, 60, 10000.0, 0.7275, 1.1, 1.69370627403
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, -15, 0, 1.52191281319
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0, 0.0915, 1.25671887398
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.0915, 0.2055, -56.1098918234*(x-0.0915)*(x-0.0915)*(x-0.0915)+20.8340319555*(x-0.0915)*(x-0.0915)-2.56254682344*(x-0.0915)+1.2567188739776611
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.2055, 0.251, -1339.07556983*(x-0.2055)*(x-0.2055)*(x-0.2055)+91.3919076412*(x-0.2055)*(x-0.2055)+0.0*(x-0.2055)+1.1522183418273926
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.251, 0.295, 45.3880032467*(x-0.251)*(x-0.251)*(x-0.251)-10.9245302242*(x-0.251)*(x-0.251)+0.0*(x-0.251)+1.215286374092102
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.295, 0.3385, 1817.76895332*(x-0.295)*(x-0.295)*(x-0.295)-133.802735708*(x-0.295)*(x-0.295)-0.697745136874*(x-0.295)+1.198002815246582
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.3385, 0.388, 16.9022974913*(x-0.3385)*(x-0.3385)*(x-0.3385)+9.94318648727*(x-0.3385)*(x-0.3385)-2.01956323768*(x-0.3385)+1.0640884637832642
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.388, 0.442, 134.410655869*(x-0.388)*(x-0.388)*(x-0.388)-2.45260375362*(x-0.388)*(x-0.388)-0.910943212154*(x-0.388)+0.9905334115028381
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.442, 0.497, -38.4447197588*(x-0.442)*(x-0.442)*(x-0.442)+5.15333097356*(x-0.442)*(x-0.442)+0.0*(x-0.442)+0.9553555250167847
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.497, 0.5535, -128.766275275*(x-0.497)*(x-0.497)*(x-0.497)+8.98391018991*(x-0.497)*(x-0.497)+0.21798057528*(x-0.497)+0.9645481109619141
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.5535, 0.6115, 337.90400181*(x-0.5535)*(x-0.5535)*(x-0.5535)-34.9835178108*(x-0.5535)*(x-0.5535)+0.0*(x-0.5535)+0.9823183417320251
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.6115, 0.6705, 54.8259806115*(x-0.6115)*(x-0.6115)*(x-0.6115)-0.863118683994*(x-0.6115)*(x-0.6115)-0.647960879779*(x-0.6115)+0.9305629134178162
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.6705, 0.73, -15.7729225583*(x-0.6705)*(x-0.6705)*(x-0.6705)+2.11529378347*(x-0.6705)*(x-0.6705)-0.177261168965*(x-0.6705)+0.9005888104438782
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.73, 0.7905, -16.8852901067*(x-0.73)*(x-0.73)*(x-0.73)+1.20207822482*(x-0.73)*(x-0.73)-0.0930614759926*(x-0.73)+0.8942079544067383
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.7905, 0.851, 154.666119382*(x-0.7905)*(x-0.7905)*(x-0.7905)-12.9365853742*(x-0.7905)*(x-0.7905)-0.133023160129*(x-0.7905)+0.8892384767532349
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.851, 0.911, -211.621876116*(x-0.851)*(x-0.851)*(x-0.851)+19.0459688505*(x-0.851)*(x-0.851)+0.0*(x-0.851)+0.868089497089386
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.911, 0.9755, 168.223981663*(x-0.911)*(x-0.911)*(x-0.911)-39.7137802466*(x-0.911)*(x-0.911)+0.0*(x-0.911)+0.8909446597099304
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.9755, 1.1, 0.77086597681
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, -15, 0, 1.13648378849
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0, 0.0765, 1.1515481472
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.0765, 0.174, 18.3365788286*(x-0.0765)*(x-0.0765)*(x-0.0765)-5.36344930735*(x-0.0765)*(x-0.0765)+0.522936307467*(x-0.0765)+1.151548147201538
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.174, 0.2165, 828.785491577*(x-0.174)*(x-0.174)*(x-0.174)-52.835075088*(x-0.174)*(x-0.174)+0.0*(x-0.174)+1.1685435771942139
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.2165, 0.261, -1233.71381682*(x-0.2165)*(x-0.2165)*(x-0.2165)+82.3503972725*(x-0.2165)*(x-0.2165)+0.0*(x-0.2165)+1.1367324590682983
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.261, 0.3115, 359.898780253*(x-0.261)*(x-0.261)*(x-0.261)-38.6911799191*(x-0.261)*(x-0.261)+0.0*(x-0.261)+1.1910905838012695
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.3115, 0.366, 345.982780384*(x-0.3115)*(x-0.3115)*(x-0.3115)-21.6641036363*(x-0.3115)*(x-0.3115)-1.15431357881*(x-0.3115)+1.1387689113616943
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.366, 0.421, 28.1614435848*(x-0.366)*(x-0.366)*(x-0.366)+1.61063376664*(x-0.366)*(x-0.366)-0.432734814863*(x-0.366)+1.0675182342529297
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.421, 0.4785, -24.4489268327*(x-0.421)*(x-0.421)*(x-0.421)+2.10871993932*(x-0.421)*(x-0.421)+0.0*(x-0.421)+1.0532753467559814
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.4785, 0.538, 394.906050903*(x-0.4785)*(x-0.4785)*(x-0.4785)-36.1271178413*(x-0.4785)*(x-0.4785)+0.0*(x-0.4785)+1.055599331855774
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.538, 0.5985, 2.07233996027*(x-0.538)*(x-0.538)*(x-0.538)+0.679113520354*(x-0.538)*(x-0.538)-0.104928582982*(x-0.538)+1.010885238647461
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.5985, 0.66, -108.558545961*(x-0.5985)*(x-0.5985)*(x-0.5985)+10.0145258649*(x-0.5985)*(x-0.5985)+0.0*(x-0.5985)+1.0074816942214966
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.66, 0.722, 159.360543666*(x-0.66)*(x-0.66)*(x-0.66)-14.820530561*(x-0.66)*(x-0.66)+0.0*(x-0.66)+1.0201075077056885
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.722, 0.784, -35.9386536799*(x-0.722)*(x-0.722)*(x-0.722)+3.34229479223*(x-0.722)*(x-0.722)+0.0*(x-0.722)+1.001117467880249
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.784, 0.846, 294.663765163*(x-0.784)*(x-0.784)*(x-0.784)-30.6372722899*(x-0.784)*(x-0.784)+0.0*(x-0.784)+1.0054000616073608
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.846, 0.908, -65.3613270409*(x-0.846)*(x-0.846)*(x-0.846)+6.14130519362*(x-0.846)*(x-0.846)-0.400959224088*(x-0.846)+0.9578570127487183
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.908, 0.9745, 22.160014528*(x-0.908)*(x-0.908)*(x-0.908)-6.49138006985*(x-0.908)*(x-0.908)-0.393184203515*(x-0.908)+0.9410272836685181
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.9745, 1.1, 0.892690837383
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, -15, 0, 1.05078101158
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0, 0.0765, 1.20138132572
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.0765, 0.1795, 3.79461698631*(x-0.0765)*(x-0.0765)*(x-0.0765)-3.93288625843*(x-0.0765)*(x-0.0765)+0.0*(x-0.0765)+1.2013813257217407
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.1795, 0.2335, 1464.38431646*(x-0.1795)*(x-0.1795)*(x-0.1795)-112.231765796*(x-0.1795)*(x-0.1795)-0.689403294413*(x-0.1795)+1.1638038158416748
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.2335, 0.288, -568.004256759*(x-0.2335)*(x-0.2335)*(x-0.2335)+53.3952310509*(x-0.2335)*(x-0.2335)+0.0*(x-0.2335)+1.0298960208892822
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.288, 0.3435, -110.181107074*(x-0.288)*(x-0.288)*(x-0.288)+2.33711541943*(x-0.288)*(x-0.288)+0.758736253636*(x-0.288)+1.0965454578399658
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.3435, 0.4015, 182.112455792*(x-0.3435)*(x-0.3435)*(x-0.3435)-20.1820458914*(x-0.3435)*(x-0.3435)+0.0*(x-0.3435)+1.1270183324813843
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.4015, 0.4595, -63.6969990441*(x-0.4015)*(x-0.4015)*(x-0.4015)+4.46904713788*(x-0.4015)*(x-0.4015)-0.503238419553*(x-0.4015)+1.0946582555770874
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.4595, 0.5175, 223.924753986*(x-0.4595)*(x-0.4595)*(x-0.4595)-19.3297974403*(x-0.4595)*(x-0.4595)-0.627659065913*(x-0.4595)+1.068076252937317
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.5175, 0.577, 75.5369269843*(x-0.5175)*(x-0.5175)*(x-0.5175)-1.61505769332*(x-0.5175)*(x-0.5175)-0.610066951764*(x-0.5175)+1.010336995124817
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.577, 0.637, -122.734635239*(x-0.577)*(x-0.577)*(x-0.577)+14.0268012053*(x-0.577)*(x-0.577)+0.0*(x-0.577)+0.9842317700386047
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.637, 0.6965, -81.8367433282*(x-0.637)*(x-0.637)*(x-0.637)+4.29819754331*(x-0.637)*(x-0.637)+0.357682084049*(x-0.637)+1.0082175731658936
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.6965, 0.7555, 598.1290508*(x-0.6965)*(x-0.6965)*(x-0.6965)-52.9344209958*(x-0.6965)*(x-0.6965)+0.0*(x-0.6965)+1.0274778604507446
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.7555, 0.813, -786.235223342*(x-0.7555)*(x-0.7555)*(x-0.7555)+67.8127880132*(x-0.7555)*(x-0.7555)+0.0*(x-0.7555)+0.9660562872886658
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.813, 0.8685, 1168.50627358*(x-0.813)*(x-0.813)*(x-0.813)-97.2781472755*(x-0.813)*(x-0.813)+0.0*(x-0.813)+1.040791630744934
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.8685, 0.923, -299.152464967*(x-0.8685)*(x-0.8685)*(x-0.8685)+24.455714011*(x-0.8685)*(x-0.8685)+0.0*(x-0.8685)+0.9409112930297852
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.923, 0.98, 83.0854392551*(x-0.923)*(x-0.923)*(x-0.923)-22.5767565278*(x-0.923)*(x-0.923)+0.0*(x-0.923)+0.9651244878768921
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.98, 1.1, 0.90715944767
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, -15, 0, 1.13232398033
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0, 0.0785, 1.19289755821
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.0785, 0.1855, 15.873069817*(x-0.0785)*(x-0.0785)*(x-0.0785)+2.51912509169*(x-0.0785)*(x-0.0785)-1.22029294572*(x-0.0785)+1.1928975582122803
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.1855, 0.2415, -38.7955776761*(x-0.1855)*(x-0.1855)*(x-0.1855)+3.14490347741*(x-0.1855)*(x-0.1855)-0.136007847094*(x-0.1855)+1.1106128692626953
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.2415, 0.299, 488.772090344*(x-0.2415)*(x-0.2415)*(x-0.2415)-40.8629627713*(x-0.2415)*(x-0.2415)-0.1487674524*(x-0.2415)+1.1060457229614258
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.299, 0.3585, -226.307130797*(x-0.299)*(x-0.299)*(x-0.299)+23.7775302345*(x-0.299)*(x-0.299)+0.0*(x-0.299)+1.0553085803985596
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.3585, 0.418, -63.9736875059*(x-0.3585)*(x-0.3585)*(x-0.3585)+2.13003279908*(x-0.3585)*(x-0.3585)+0.425974638487*(x-0.3585)+1.0918165445327759
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.418, 0.4775, 1000.61500045*(x-0.418)*(x-0.418)*(x-0.418)-89.3048887897*(x-0.418)*(x-0.418)+0.0*(x-0.418)+1.1112271547317505
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.4775, 0.5365, -84.875276474*(x-0.4775)*(x-0.4775)*(x-0.4775)+8.09376126211*(x-0.4775)*(x-0.4775)+0.0*(x-0.4775)+1.0058399438858032
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.5365, 0.595, 16.505515239*(x-0.5365)*(x-0.5365)*(x-0.5365)-1.41548167123*(x-0.5365)*(x-0.5365)+0.068711316711*(x-0.5365)+1.016582727432251
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.595, 0.6535, -125.834073825*(x-0.595)*(x-0.595)*(x-0.595)+10.421786476*(x-0.595)*(x-0.595)+0.0725579597565*(x-0.595)+1.0190626382827759
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.6535, 0.712, 566.792698752*(x-0.6535)*(x-0.6535)*(x-0.6535)-49.7360593155*(x-0.6535)*(x-0.6535)+0.0*(x-0.6535)+1.0337810516357422
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.712, 0.771, -339.960568902*(x-0.712)*(x-0.712)*(x-0.712)+30.0865103479*(x-0.712)*(x-0.712)+0.0*(x-0.712)+0.9770446419715881
